,matrix,fontname,adv,upright,x0,y0,x1,y1,width,height,size,mcid,tag,object_type,page_number,ncs,text,stroking_color,non_stroking_color,top,bottom,doctop,document_number
10,"(12.0, 0.0, 0.0, 12.0, 513.528, 227.82009999999997)",DQTIAC+TimesNewRoman,0.25,True,513.528,224.13609999999997,516.528,236.13609999999997,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",555.8639000000001,567.8639000000001,555.8639000000001,3
11,"(12.0, 0.0, 0.0, 12.0, 72.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,72.00000000000006,110.67609999999996,75.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
12,"(12.0, 0.0, 0.0, 12.0, 75.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,75.00000000000006,110.67609999999996,78.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
13,"(12.0, 0.0, 0.0, 12.0, 78.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,78.00000000000006,110.67609999999996,81.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
14,"(12.0, 0.0, 0.0, 12.0, 81.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,81.00000000000006,110.67609999999996,84.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
15,"(12.0, 0.0, 0.0, 12.0, 84.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,84.00000000000006,110.67609999999996,87.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
16,"(12.0, 0.0, 0.0, 12.0, 87.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,87.00000000000006,110.67609999999996,90.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
17,"(12.0, 0.0, 0.0, 12.0, 90.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,90.00000000000006,110.67609999999996,93.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
18,"(12.0, 0.0, 0.0, 12.0, 93.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,93.00000000000006,110.67609999999996,96.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
19,"(12.0, 0.0, 0.0, 12.0, 96.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,96.00000000000006,110.67609999999996,99.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
20,"(12.0, 0.0, 0.0, 12.0, 99.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,99.00000000000006,110.67609999999996,102.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
21,"(12.0, 0.0, 0.0, 12.0, 102.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,102.00000000000006,110.67609999999996,105.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
22,"(12.0, 0.0, 0.0, 12.0, 105.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,105.00000000000006,110.67609999999996,108.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
23,"(12.0, 0.0, 0.0, 12.0, 108.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,108.00000000000006,110.67609999999996,111.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
24,"(12.0, 0.0, 0.0, 12.0, 111.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,111.00000000000006,110.67609999999996,114.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
25,"(12.0, 0.0, 0.0, 12.0, 114.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,114.00000000000006,110.67609999999996,117.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
26,"(12.0, 0.0, 0.0, 12.0, 117.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,117.00000000000006,110.67609999999996,120.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
27,"(12.0, 0.0, 0.0, 12.0, 120.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,120.00000000000006,110.67609999999996,123.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
28,"(12.0, 0.0, 0.0, 12.0, 123.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,123.00000000000006,110.67609999999996,126.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
29,"(12.0, 0.0, 0.0, 12.0, 126.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,126.00000000000006,110.67609999999996,129.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
30,"(12.0, 0.0, 0.0, 12.0, 129.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,129.00000000000006,110.67609999999996,132.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
31,"(12.0, 0.0, 0.0, 12.0, 132.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,132.00000000000006,110.67609999999996,135.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
32,"(12.0, 0.0, 0.0, 12.0, 135.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,135.00000000000006,110.67609999999996,138.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
33,"(12.0, 0.0, 0.0, 12.0, 138.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,138.00000000000006,110.67609999999996,141.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
34,"(12.0, 0.0, 0.0, 12.0, 141.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,141.00000000000006,110.67609999999996,144.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
35,"(12.0, 0.0, 0.0, 12.0, 144.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,144.00000000000006,110.67609999999996,147.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
36,"(12.0, 0.0, 0.0, 12.0, 147.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,147.00000000000006,110.67609999999996,150.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
37,"(12.0, 0.0, 0.0, 12.0, 150.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,150.00000000000006,110.67609999999996,153.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
38,"(12.0, 0.0, 0.0, 12.0, 153.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,153.00000000000006,110.67609999999996,156.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
39,"(12.0, 0.0, 0.0, 12.0, 156.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,156.00000000000006,110.67609999999996,159.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
40,"(12.0, 0.0, 0.0, 12.0, 159.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,159.00000000000006,110.67609999999996,162.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
41,"(12.0, 0.0, 0.0, 12.0, 162.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,162.00000000000006,110.67609999999996,165.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
42,"(12.0, 0.0, 0.0, 12.0, 165.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,165.00000000000006,110.67609999999996,168.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
43,"(12.0, 0.0, 0.0, 12.0, 168.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,168.00000000000006,110.67609999999996,171.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
44,"(12.0, 0.0, 0.0, 12.0, 171.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,171.00000000000006,110.67609999999996,174.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
45,"(12.0, 0.0, 0.0, 12.0, 174.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,174.00000000000006,110.67609999999996,177.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
46,"(12.0, 0.0, 0.0, 12.0, 177.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,177.00000000000006,110.67609999999996,180.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
47,"(12.0, 0.0, 0.0, 12.0, 180.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,180.00000000000006,110.67609999999996,183.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
48,"(12.0, 0.0, 0.0, 12.0, 183.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,183.00000000000006,110.67609999999996,186.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
49,"(12.0, 0.0, 0.0, 12.0, 186.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,186.00000000000006,110.67609999999996,189.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
50,"(12.0, 0.0, 0.0, 12.0, 189.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,189.00000000000006,110.67609999999996,192.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
51,"(12.0, 0.0, 0.0, 12.0, 192.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,192.00000000000006,110.67609999999996,195.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
52,"(12.0, 0.0, 0.0, 12.0, 195.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,195.00000000000006,110.67609999999996,198.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
53,"(12.0, 0.0, 0.0, 12.0, 198.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,198.00000000000006,110.67609999999996,201.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
54,"(12.0, 0.0, 0.0, 12.0, 201.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,201.00000000000006,110.67609999999996,204.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
55,"(12.0, 0.0, 0.0, 12.0, 204.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,204.00000000000006,110.67609999999996,207.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
56,"(12.0, 0.0, 0.0, 12.0, 207.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,207.00000000000006,110.67609999999996,210.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
57,"(12.0, 0.0, 0.0, 12.0, 210.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,210.00000000000006,110.67609999999996,213.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
58,"(12.0, 0.0, 0.0, 12.0, 213.00000000000006, 114.36009999999996)",DQTIAC+TimesNewRoman,0.25,True,213.00000000000006,110.67609999999996,216.00000000000006,122.67609999999996,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.3239000000001,681.3239000000001,669.3239000000001,3
59,"(12.0, 0.0, 0.0, 12.0, 216.0, 114.36)",DQTIAC+TimesNewRoman,0.25,True,216.0,110.676,219.0,122.676,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",669.324,681.324,669.324,3
60,"(12.0, 0.0, 0.0, 12.0, 76.02000000000001, 80.76)",DQTIAC+TimesNewRoman,0.25,True,76.02000000000001,77.07600000000001,79.02000000000001,89.07600000000001,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",702.924,714.924,702.924,3
61,"(12.0, 0.0, 0.0, 12.0, 72.0, 708.96)",DQTIAC+TimesNewRoman,0.556,True,72.0,705.2760000000001,78.672,717.2760000000001,6.671999999999997,12.0,12.0,,Artifact,char,1,DeviceGray,S,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
62,"(12.0, 0.0, 0.0, 12.0, 78.66720000000001, 708.96)",DQTIAC+TimesNewRoman,0.611,True,78.66720000000001,705.2760000000001,85.9992,717.2760000000001,7.331999999999994,12.0,12.0,,Artifact,char,1,DeviceGray,E,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
63,"(12.0, 0.0, 0.0, 12.0, 85.9944, 708.96)",DQTIAC+TimesNewRoman,0.667,True,85.9944,705.2760000000001,93.9984,717.2760000000001,8.004000000000005,12.0,12.0,,Artifact,char,1,DeviceGray,C,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
64,"(12.0, 0.0, 0.0, 12.0, 93.9936, 708.96)",DQTIAC+TimesNewRoman,0.722,True,93.9936,705.2760000000001,102.6576,717.2760000000001,8.664000000000001,12.0,12.0,,Artifact,char,1,DeviceGray,U,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
65,"(12.0, 0.0, 0.0, 12.0, 102.6528, 708.96)",DQTIAC+TimesNewRoman,0.667,True,102.6528,705.2760000000001,110.6568,717.2760000000001,8.004000000000005,12.0,12.0,,Artifact,char,1,DeviceGray,R,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
66,"(12.0, 0.0, 0.0, 12.0, 110.652, 708.96)",DQTIAC+TimesNewRoman,0.333,True,110.652,705.2760000000001,114.648,717.2760000000001,3.995999999999995,12.0,12.0,,Artifact,char,1,DeviceGray,I,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
67,"(12.0, 0.0, 0.0, 12.0, 114.64320000000001, 708.96)",DQTIAC+TimesNewRoman,0.611,True,114.64320000000001,705.2760000000001,121.9752,717.2760000000001,7.331999999999994,12.0,12.0,,Artifact,char,1,DeviceGray,T,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
68,"(12.0, 0.0, 0.0, 12.0, 121.9704, 708.96)",DQTIAC+TimesNewRoman,0.333,True,121.9704,705.2760000000001,125.9664,717.2760000000001,3.995999999999995,12.0,12.0,,Artifact,char,1,DeviceGray,I,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
69,"(12.0, 0.0, 0.0, 12.0, 125.9616, 708.96)",DQTIAC+TimesNewRoman,0.611,True,125.9616,705.2760000000001,133.2936,717.2760000000001,7.331999999999994,12.0,12.0,,Artifact,char,1,DeviceGray,E,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
70,"(12.0, 0.0, 0.0, 12.0, 133.2888, 708.96)",DQTIAC+TimesNewRoman,0.556,True,133.2888,705.2760000000001,139.9608,717.2760000000001,6.671999999999997,12.0,12.0,,Artifact,char,1,DeviceGray,S,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
71,"(12.0, 0.0, 0.0, 12.0, 139.95600000000002, 708.96)",DQTIAC+TimesNewRoman,0.25,True,139.95600000000002,705.2760000000001,142.95600000000002,717.2760000000001,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
72,"(12.0, 0.0, 0.0, 12.0, 142.9512, 708.96)",DQTIAC+TimesNewRoman,0.722,True,142.9512,705.2760000000001,151.6152,717.2760000000001,8.663999999999987,12.0,12.0,,Artifact,char,1,DeviceGray,A,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
73,"(12.0, 0.0, 0.0, 12.0, 151.61040000000003, 708.96)",DQTIAC+TimesNewRoman,0.722,True,151.61040000000003,705.2760000000001,160.2744,717.2760000000001,8.663999999999987,12.0,12.0,,Artifact,char,1,DeviceGray,N,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
74,"(12.0, 0.0, 0.0, 12.0, 160.26960000000003, 708.96)",DQTIAC+TimesNewRoman,0.722,True,160.26960000000003,705.2760000000001,168.9336,717.2760000000001,8.663999999999987,12.0,12.0,,Artifact,char,1,DeviceGray,D,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
75,"(12.0, 0.0, 0.0, 12.0, 168.92880000000002, 708.96)",DQTIAC+TimesNewRoman,0.25,True,168.92880000000002,705.2760000000001,171.92880000000002,717.2760000000001,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
76,"(12.0, 0.0, 0.0, 12.0, 171.924, 708.96)",DQTIAC+TimesNewRoman,0.611,True,171.924,705.2760000000001,179.256,717.2760000000001,7.331999999999994,12.0,12.0,,Artifact,char,1,DeviceGray,E,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
77,"(12.0, 0.0, 0.0, 12.0, 179.25119999999998, 708.96)",DQTIAC+TimesNewRoman,0.722,True,179.25119999999998,705.2760000000001,187.91519999999997,717.2760000000001,8.663999999999987,12.0,12.0,,Artifact,char,1,DeviceGray,X,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
78,"(12.0, 0.0, 0.0, 12.0, 187.98, 708.96)",DQTIAC+TimesNewRoman,0.667,True,187.98,705.2760000000001,195.98399999999998,717.2760000000001,8.00399999999999,12.0,12.0,,Artifact,char,1,DeviceGray,C,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
79,"(12.0, 0.0, 0.0, 12.0, 195.9756, 708.96)",DQTIAC+TimesNewRoman,0.722,True,195.9756,705.2760000000001,204.63959999999997,717.2760000000001,8.663999999999987,12.0,12.0,,Artifact,char,1,DeviceGray,H,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
80,"(12.0, 0.0, 0.0, 12.0, 204.63119999999998, 708.96)",DQTIAC+TimesNewRoman,0.722,True,204.63119999999998,705.2760000000001,213.29519999999997,717.2760000000001,8.663999999999987,12.0,12.0,,Artifact,char,1,DeviceGray,A,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
81,"(12.0, 0.0, 0.0, 12.0, 213.2868, 708.96)",DQTIAC+TimesNewRoman,0.722,True,213.2868,705.2760000000001,221.9508,717.2760000000001,8.663999999999987,12.0,12.0,,Artifact,char,1,DeviceGray,N,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
82,"(12.0, 0.0, 0.0, 12.0, 221.9424, 708.96)",DQTIAC+TimesNewRoman,0.722,True,221.9424,705.2760000000001,230.60639999999998,717.2760000000001,8.663999999999987,12.0,12.0,,Artifact,char,1,DeviceGray,G,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
83,"(12.0, 0.0, 0.0, 12.0, 230.59799999999998, 708.96)",DQTIAC+TimesNewRoman,0.611,True,230.59799999999998,705.2760000000001,237.92999999999998,717.2760000000001,7.331999999999994,12.0,12.0,,Artifact,char,1,DeviceGray,E,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
84,"(12.0, 0.0, 0.0, 12.0, 237.92159999999998, 708.96)",DQTIAC+TimesNewRoman,0.25,True,237.92159999999998,705.2760000000001,240.92159999999998,717.2760000000001,3.0,12.0,12.0,,Artifact,char,1,DeviceGray, ,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
85,"(12.0, 0.0, 0.0, 12.0, 240.9852, 708.96)",DQTIAC+TimesNewRoman,0.667,True,240.9852,705.2760000000001,248.98919999999998,717.2760000000001,8.00399999999999,12.0,12.0,,Artifact,char,1,DeviceGray,C,"(0,)","(0.0,)",74.72399999999993,86.72399999999993,74.72399999999993,3
