,matrix,fontname,adv,upright,x0,y0,x1,y1,width,height,size,mcid,tag,object_type,page_number,ncs,text,stroking_color,non_stroking_color,top,bottom,doctop,document_number
546,"(12.0, 0.0, 0.0, 12.0, 479.1072, 548.1600000000003)",TimesNewRomanPSMT,0.278,True,479.1072,545.5680000000003,482.4432,557.5680000000003,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,t,"(0,)","(0,)",234.43199999999968,246.43199999999968,234.43199999999968,1
547,"(12.0, 0.0, 0.0, 12.0, 482.4444, 548.1600000000003)",TimesNewRomanPSMT,0.444,True,482.4444,545.5680000000003,487.77239999999995,557.5680000000003,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",234.43199999999968,246.43199999999968,234.43199999999968,1
548,"(12.0, 0.0, 0.0, 12.0, 487.77359999999993, 548.1600000000003)",TimesNewRomanPSMT,0.278,True,487.77359999999993,545.5680000000003,491.10959999999994,557.5680000000003,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,i,"(0,)","(0,)",234.43199999999968,246.43199999999968,234.43199999999968,1
549,"(12.0, 0.0, 0.0, 12.0, 491.1107999999999, 548.1600000000003)",TimesNewRomanPSMT,0.5,True,491.1107999999999,545.5680000000003,497.1107999999999,557.5680000000003,6.0,12.0,12.0,,,char,1,DeviceGray,n,"(0,)","(0,)",234.43199999999968,246.43199999999968,234.43199999999968,1
550,"(12.0, 0.0, 0.0, 12.0, 497.1119999999999, 548.1600000000003)",TimesNewRomanPSMT,0.444,True,497.1119999999999,545.5680000000003,502.4399999999999,557.5680000000003,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,e,"(0,)","(0,)",234.43199999999968,246.43199999999968,234.43199999999968,1
551,"(12.0, 0.0, 0.0, 12.0, 502.4411999999999, 548.1600000000003)",TimesNewRomanPSMT,0.5,True,502.4411999999999,545.5680000000003,508.4411999999999,557.5680000000003,6.0,12.0,12.0,,,char,1,DeviceGray,d,"(0,)","(0,)",234.43199999999968,246.43199999999968,234.43199999999968,1
552,"(12.0, 0.0, 0.0, 12.0, 508.4423999999999, 548.1600000000003)",TimesNewRomanPSMT,0.25,True,508.4423999999999,545.5680000000003,511.4423999999999,557.5680000000003,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",234.43199999999968,246.43199999999968,234.43199999999968,1
553,"(12.0, 0.0, 0.0, 12.0, 90.0, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,90.0,531.7680000000004,93.996,543.7680000000004,3.995999999999995,12.0,12.0,,,char,1,DeviceGray,f,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
554,"(12.0, 0.0, 0.0, 12.0, 94.0008, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,94.0008,531.7680000000004,97.9968,543.7680000000004,3.995999999999995,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
555,"(12.0, 0.0, 0.0, 12.0, 98.0016, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,98.0016,531.7680000000004,104.0016,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
556,"(12.0, 0.0, 0.0, 12.0, 104.0064, 534.3600000000004)",TimesNewRomanPSMT,0.778,True,104.0064,531.7680000000004,113.3424,543.7680000000004,9.335999999999999,12.0,12.0,,,char,1,DeviceGray,m,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
557,"(12.0, 0.0, 0.0, 12.0, 113.2512, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,113.2512,531.7680000000004,116.2512,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
558,"(12.0, 0.0, 0.0, 12.0, 116.2512, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,116.2512,531.7680000000004,121.5792,543.7680000000004,5.328000000000003,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
559,"(12.0, 0.0, 0.0, 12.0, 121.584, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,121.584,531.7680000000004,124.584,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
560,"(12.0, 0.0, 0.0, 12.0, 124.584, 534.3600000000004)",TimesNewRomanPSMT,0.556,True,124.584,531.7680000000004,131.256,543.7680000000004,6.671999999999997,12.0,12.0,,,char,1,DeviceGray,F,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
561,"(12.0, 0.0, 0.0, 12.0, 131.2608, 534.3600000000004)",TimesNewRomanPSMT,0.278,True,131.2608,531.7680000000004,134.5968,543.7680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,l,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
562,"(12.0, 0.0, 0.0, 12.0, 134.6016, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,134.6016,531.7680000000004,140.6016,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
563,"(12.0, 0.0, 0.0, 12.0, 140.6064, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,140.6064,531.7680000000004,146.6064,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
564,"(12.0, 0.0, 0.0, 12.0, 146.6112, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,146.6112,531.7680000000004,150.6072,543.7680000000004,3.9960000000000093,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
565,"(12.0, 0.0, 0.0, 12.0, 150.612, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,150.612,531.7680000000004,153.612,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
566,"(12.0, 0.0, 0.0, 12.0, 153.612, 534.3600000000004)",TimesNewRomanPSMT,0.722,True,153.612,531.7680000000004,162.27599999999998,543.7680000000004,8.663999999999987,12.0,12.0,,,char,1,DeviceGray,O,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
567,"(12.0, 0.0, 0.0, 12.0, 162.2808, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,162.2808,531.7680000000004,166.2768,543.7680000000004,3.9960000000000093,12.0,12.0,,,char,1,DeviceGray,f,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
568,"(12.0, 0.0, 0.0, 12.0, 166.2816, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,166.2816,531.7680000000004,170.2776,543.7680000000004,3.9960000000000093,12.0,12.0,,,char,1,DeviceGray,f,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
569,"(12.0, 0.0, 0.0, 12.0, 170.2824, 534.3600000000004)",TimesNewRomanPSMT,0.278,True,170.2824,531.7680000000004,173.6184,543.7680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,i,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
570,"(12.0, 0.0, 0.0, 12.0, 173.6232, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,173.6232,531.7680000000004,178.9512,543.7680000000004,5.328000000000003,12.0,12.0,,,char,1,DeviceGray,c,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
571,"(12.0, 0.0, 0.0, 12.0, 178.956, 534.3600000000004)",TimesNewRomanPSMT,0.278,True,178.956,531.7680000000004,182.292,543.7680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,i,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
572,"(12.0, 0.0, 0.0, 12.0, 182.2968, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,182.2968,531.7680000000004,187.6248,543.7680000000004,5.328000000000003,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
573,"(12.0, 0.0, 0.0, 12.0, 187.62959999999998, 534.3600000000004)",TimesNewRomanPSMT,0.278,True,187.62959999999998,531.7680000000004,190.9656,543.7680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,l,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
574,"(12.0, 0.0, 0.0, 12.0, 190.9704, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,190.9704,531.7680000000004,194.96640000000002,543.7680000000004,3.9960000000000093,12.0,12.0,,,char,1,DeviceGray,],"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
575,"(12.0, 0.0, 0.0, 12.0, 194.9712, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,194.9712,531.7680000000004,197.9712,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray,.,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
576,"(12.0, 0.0, 0.0, 12.0, 197.97600000000003, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,197.97600000000003,531.7680000000004,200.97600000000003,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
577,"(12.0, 0.0, 0.0, 12.0, 200.97600000000003, 534.3600000000004)",TimesNewRomanPSMT,0.722,True,200.97600000000003,531.7680000000004,209.64000000000001,543.7680000000004,8.663999999999987,12.0,12.0,,,char,1,DeviceGray,H,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
578,"(12.0, 0.0, 0.0, 12.0, 209.64480000000003, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,209.64480000000003,531.7680000000004,215.64480000000003,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
579,"(12.0, 0.0, 0.0, 12.0, 215.64960000000005, 534.3600000000004)",TimesNewRomanPSMT,0.722,True,215.64960000000005,531.7680000000004,224.31360000000004,543.7680000000004,8.663999999999987,12.0,12.0,,,char,1,DeviceGray,w,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
580,"(12.0, 0.0, 0.0, 12.0, 224.31840000000005, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,224.31840000000005,531.7680000000004,229.64640000000006,543.7680000000004,5.328000000000003,12.0,12.0,,,char,1,DeviceGray,e,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
581,"(12.0, 0.0, 0.0, 12.0, 229.65120000000007, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,229.65120000000007,531.7680000000004,235.65120000000007,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,v,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
582,"(12.0, 0.0, 0.0, 12.0, 235.6560000000001, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,235.6560000000001,531.7680000000004,240.9840000000001,543.7680000000004,5.328000000000003,12.0,12.0,,,char,1,DeviceGray,e,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
583,"(12.0, 0.0, 0.0, 12.0, 240.9888000000001, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,240.9888000000001,531.7680000000004,244.98480000000012,543.7680000000004,3.9960000000000093,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
584,"(12.0, 0.0, 0.0, 12.0, 244.9896000000001, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,244.9896000000001,531.7680000000004,247.9896000000001,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray,",","(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
585,"(12.0, 0.0, 0.0, 12.0, 247.99440000000013, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,247.99440000000013,531.7680000000004,250.99440000000013,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
586,"(12.0, 0.0, 0.0, 12.0, 250.99440000000013, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,250.99440000000013,531.7680000000004,256.32240000000013,543.7680000000004,5.328000000000003,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
587,"(12.0, 0.0, 0.0, 12.0, 256.3272000000002, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,256.3272000000002,531.7680000000004,259.3272000000002,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
588,"(12.0, 0.0, 0.0, 12.0, 259.3272000000002, 534.3600000000004)",TimesNewRomanPSMT,0.556,True,259.3272000000002,531.7680000000004,265.9992000000002,543.7680000000004,6.6720000000000255,12.0,12.0,,,char,1,DeviceGray,F,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
589,"(12.0, 0.0, 0.0, 12.0, 266.00400000000013, 534.3600000000004)",TimesNewRomanPSMT,0.278,True,266.00400000000013,531.7680000000004,269.34000000000015,543.7680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,l,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
590,"(12.0, 0.0, 0.0, 12.0, 269.3448000000002, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,269.3448000000002,531.7680000000004,275.3448000000002,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
591,"(12.0, 0.0, 0.0, 12.0, 275.3496000000002, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,275.3496000000002,531.7680000000004,281.3496000000002,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
592,"(12.0, 0.0, 0.0, 12.0, 281.35440000000017, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,281.35440000000017,531.7680000000004,285.35040000000015,543.7680000000004,3.995999999999981,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
593,"(12.0, 0.0, 0.0, 12.0, 285.3552000000002, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,285.3552000000002,531.7680000000004,288.3552000000002,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
594,"(12.0, 0.0, 0.0, 12.0, 288.29999999999995, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,288.29999999999995,531.7680000000004,294.29999999999995,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,b,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
595,"(12.0, 0.0, 0.0, 12.0, 294.3108, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,294.3108,531.7680000000004,298.30679999999995,543.7680000000004,3.995999999999981,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
596,"(12.0, 0.0, 0.0, 12.0, 298.31759999999997, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,298.31759999999997,531.7680000000004,304.31759999999997,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
597,"(12.0, 0.0, 0.0, 12.0, 304.32839999999993, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,304.32839999999993,531.7680000000004,310.32839999999993,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,k,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
598,"(12.0, 0.0, 0.0, 12.0, 310.33919999999995, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,310.33919999999995,531.7680000000004,315.6671999999999,543.7680000000004,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,e,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
599,"(12.0, 0.0, 0.0, 12.0, 315.67799999999994, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,315.67799999999994,531.7680000000004,319.6739999999999,543.7680000000004,3.995999999999981,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
600,"(12.0, 0.0, 0.0, 12.0, 319.68479999999994, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,319.68479999999994,531.7680000000004,322.68479999999994,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
601,"(12.0, 0.0, 0.0, 12.0, 322.67639999999994, 534.3600000000004)",TimesNewRomanPSMT,0.778,True,322.67639999999994,531.7680000000004,332.01239999999996,543.7680000000004,9.336000000000013,12.0,12.0,,,char,1,DeviceGray,m,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
602,"(12.0, 0.0, 0.0, 12.0, 331.91519999999997, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,331.91519999999997,531.7680000000004,337.24319999999994,543.7680000000004,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
603,"(12.0, 0.0, 0.0, 12.0, 337.25399999999996, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,337.25399999999996,531.7680000000004,343.25399999999996,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,y,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
604,"(12.0, 0.0, 0.0, 12.0, 343.2647999999999, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,343.2647999999999,531.7680000000004,346.2647999999999,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
605,"(12.0, 0.0, 0.0, 12.0, 346.2564, 534.3600000000004)",TimesNewRomanPSMT,0.278,True,346.2564,531.7680000000004,349.5924,543.7680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,t,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
606,"(12.0, 0.0, 0.0, 12.0, 349.60319999999996, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,349.60319999999996,531.7680000000004,353.59919999999994,543.7680000000004,3.995999999999981,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
607,"(12.0, 0.0, 0.0, 12.0, 353.60999999999996, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,353.60999999999996,531.7680000000004,358.93799999999993,543.7680000000004,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
608,"(12.0, 0.0, 0.0, 12.0, 358.94879999999995, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,358.94879999999995,531.7680000000004,364.94879999999995,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,n,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
609,"(12.0, 0.0, 0.0, 12.0, 364.9595999999999, 534.3600000000004)",TimesNewRomanPSMT,0.389,True,364.9595999999999,531.7680000000004,369.6275999999999,543.7680000000004,4.668000000000006,12.0,12.0,,,char,1,DeviceGray,s,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
610,"(12.0, 0.0, 0.0, 12.0, 369.69839999999994, 534.3600000000004)",TimesNewRomanPSMT,0.778,True,369.69839999999994,531.7680000000004,379.03439999999995,543.7680000000004,9.336000000000013,12.0,12.0,,,char,1,DeviceGray,m,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
611,"(12.0, 0.0, 0.0, 12.0, 378.9371999999999, 534.3600000000004)",TimesNewRomanPSMT,0.278,True,378.9371999999999,531.7680000000004,382.2731999999999,543.7680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,i,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
612,"(12.0, 0.0, 0.0, 12.0, 382.28399999999993, 534.3600000000004)",TimesNewRomanPSMT,0.278,True,382.28399999999993,531.7680000000004,385.61999999999995,543.7680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,t,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
613,"(12.0, 0.0, 0.0, 12.0, 385.6307999999999, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,385.6307999999999,531.7680000000004,388.6307999999999,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
614,"(12.0, 0.0, 0.0, 12.0, 388.6223999999999, 534.3600000000004)",TimesNewRomanPSMT,0.778,True,388.6223999999999,531.7680000000004,397.9583999999999,543.7680000000004,9.336000000000013,12.0,12.0,,,char,1,DeviceGray,m,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
615,"(12.0, 0.0, 0.0, 12.0, 397.86119999999994, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,397.86119999999994,531.7680000000004,403.1891999999999,543.7680000000004,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
616,"(12.0, 0.0, 0.0, 12.0, 403.19999999999993, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,403.19999999999993,531.7680000000004,409.19999999999993,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,n,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
617,"(12.0, 0.0, 0.0, 12.0, 409.21079999999995, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,409.21079999999995,531.7680000000004,415.21079999999995,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,u,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
618,"(12.0, 0.0, 0.0, 12.0, 415.2215999999999, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,415.2215999999999,531.7680000000004,420.5495999999999,543.7680000000004,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
619,"(12.0, 0.0, 0.0, 12.0, 420.56039999999996, 534.3600000000004)",TimesNewRomanPSMT,0.278,True,420.56039999999996,531.7680000000004,423.89639999999997,543.7680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,l,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
620,"(12.0, 0.0, 0.0, 12.0, 423.90719999999993, 534.3600000000004)",TimesNewRomanPSMT,0.278,True,423.90719999999993,531.7680000000004,427.24319999999994,543.7680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,l,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
621,"(12.0, 0.0, 0.0, 12.0, 427.2539999999999, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,427.2539999999999,531.7680000000004,433.2539999999999,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,y,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
622,"(12.0, 0.0, 0.0, 12.0, 433.2647999999999, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,433.2647999999999,531.7680000000004,436.2647999999999,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
623,"(12.0, 0.0, 0.0, 12.0, 436.2563999999999, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,436.2563999999999,531.7680000000004,442.2563999999999,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
624,"(12.0, 0.0, 0.0, 12.0, 442.2671999999999, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,442.2671999999999,531.7680000000004,446.26319999999987,543.7680000000004,3.995999999999981,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
625,"(12.0, 0.0, 0.0, 12.0, 446.2739999999999, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,446.2739999999999,531.7680000000004,449.2739999999999,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
626,"(12.0, 0.0, 0.0, 12.0, 449.26559999999995, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,449.26559999999995,531.7680000000004,453.26159999999993,543.7680000000004,3.995999999999981,12.0,12.0,,,char,1,DeviceGray,f,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
627,"(12.0, 0.0, 0.0, 12.0, 453.27239999999995, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,453.27239999999995,531.7680000000004,457.26839999999993,543.7680000000004,3.995999999999981,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
628,"(12.0, 0.0, 0.0, 12.0, 457.27919999999995, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,457.27919999999995,531.7680000000004,463.27919999999995,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
629,"(12.0, 0.0, 0.0, 12.0, 463.2899999999999, 534.3600000000004)",TimesNewRomanPSMT,0.778,True,463.2899999999999,531.7680000000004,472.6259999999999,543.7680000000004,9.336000000000013,12.0,12.0,,,char,1,DeviceGray,m,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
630,"(12.0, 0.0, 0.0, 12.0, 472.52879999999993, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,472.52879999999993,531.7680000000004,475.52879999999993,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
631,"(12.0, 0.0, 0.0, 12.0, 475.5203999999999, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,475.5203999999999,531.7680000000004,480.84839999999986,543.7680000000004,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
632,"(12.0, 0.0, 0.0, 12.0, 480.85919999999993, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,480.85919999999993,531.7680000000004,483.85919999999993,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
633,"(12.0, 0.0, 0.0, 12.0, 483.85079999999994, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,483.85079999999994,531.7680000000004,489.85079999999994,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,h,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,1
