,matrix,fontname,adv,upright,x0,y0,x1,y1,width,height,size,mcid,tag,object_type,page_number,ncs,text,stroking_color,non_stroking_color,top,bottom,doctop,document_number
261,"(12.0, 0.0, 0.0, 12.0, 422.89920000000006, 681.36)",TimesNewRomanPSMT,0.278,True,422.89920000000006,678.768,426.2352000000001,690.768,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,i,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
262,"(12.0, 0.0, 0.0, 12.0, 426.2400000000001, 681.36)",TimesNewRomanPSMT,0.5,True,426.2400000000001,678.768,432.2400000000001,690.768,6.0,12.0,12.0,,,char,2,DeviceGray,n,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
263,"(12.0, 0.0, 0.0, 12.0, 432.2448000000001, 681.36)",TimesNewRomanPSMT,0.5,True,432.2448000000001,678.768,438.2448000000001,690.768,6.0,12.0,12.0,,,char,2,DeviceGray,g,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
264,"(12.0, 0.0, 0.0, 12.0, 438.2496000000001, 681.36)",TimesNewRomanPSMT,0.25,True,438.2496000000001,678.768,441.2496000000001,690.768,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
265,"(12.0, 0.0, 0.0, 12.0, 441.2280000000001, 681.36)",TimesNewRomanPSMT,0.5,True,441.2280000000001,678.768,447.2280000000001,690.768,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
266,"(12.0, 0.0, 0.0, 12.0, 447.2328000000001, 681.36)",TimesNewRomanPSMT,0.333,True,447.2328000000001,678.768,451.2288000000001,690.768,3.995999999999981,12.0,12.0,,,char,2,DeviceGray,f,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
267,"(12.0, 0.0, 0.0, 12.0, 451.23360000000014, 681.36)",TimesNewRomanPSMT,0.25,True,451.23360000000014,678.768,454.23360000000014,690.768,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
268,"(12.0, 0.0, 0.0, 12.0, 454.21200000000016, 681.36)",TimesNewRomanPSMT,0.5,True,454.21200000000016,678.768,460.21200000000016,690.768,6.0,12.0,12.0,,,char,2,DeviceGray,b,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
269,"(12.0, 0.0, 0.0, 12.0, 460.21680000000015, 681.36)",TimesNewRomanPSMT,0.5,True,460.21680000000015,678.768,466.21680000000015,690.768,6.0,12.0,12.0,,,char,2,DeviceGray,u,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
270,"(12.0, 0.0, 0.0, 12.0, 466.2216000000002, 681.36)",TimesNewRomanPSMT,0.389,True,466.2216000000002,678.768,470.8896000000002,690.768,4.668000000000006,12.0,12.0,,,char,2,DeviceGray,s,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
271,"(12.0, 0.0, 0.0, 12.0, 470.8944000000002, 681.36)",TimesNewRomanPSMT,0.278,True,470.8944000000002,678.768,474.2304000000002,690.768,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,i,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
272,"(12.0, 0.0, 0.0, 12.0, 474.2352000000002, 681.36)",TimesNewRomanPSMT,0.5,True,474.2352000000002,678.768,480.2352000000002,690.768,6.0,12.0,12.0,,,char,2,DeviceGray,n,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
273,"(12.0, 0.0, 0.0, 12.0, 480.24000000000024, 681.36)",TimesNewRomanPSMT,0.444,True,480.24000000000024,678.768,485.5680000000002,690.768,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,e,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
274,"(12.0, 0.0, 0.0, 12.0, 485.5728000000002, 681.36)",TimesNewRomanPSMT,0.389,True,485.5728000000002,678.768,490.2408000000002,690.768,4.668000000000006,12.0,12.0,,,char,2,DeviceGray,s,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
275,"(12.0, 0.0, 0.0, 12.0, 490.2456000000002, 681.36)",TimesNewRomanPSMT,0.389,True,490.2456000000002,678.768,494.9136000000002,690.768,4.668000000000006,12.0,12.0,,,char,2,DeviceGray,s,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
276,"(12.0, 0.0, 0.0, 12.0, 494.91840000000013, 681.36)",TimesNewRomanPSMT,0.25,True,494.91840000000013,678.768,497.91840000000013,690.768,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
277,"(12.0, 0.0, 0.0, 12.0, 497.89680000000016, 681.36)",TimesNewRomanPSMT,0.5,True,497.89680000000016,678.768,503.89680000000016,690.768,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
278,"(12.0, 0.0, 0.0, 12.0, 503.90160000000014, 681.36)",TimesNewRomanPSMT,0.5,True,503.90160000000014,678.768,509.90160000000014,690.768,6.0,12.0,12.0,,,char,2,DeviceGray,n,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
279,"(12.0, 0.0, 0.0, 12.0, 509.90640000000013, 681.36)",TimesNewRomanPSMT,0.25,True,509.90640000000013,678.768,512.9064000000001,690.768,2.999999999999943,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",101.23199999999997,113.23199999999997,893.232,4
280,"(12.0, 0.0, 0.0, 12.0, 90.0, 667.5600000000001)",TimesNewRomanPSMT,0.278,True,90.0,664.9680000000001,93.336,676.9680000000001,3.3359999999999985,12.0,12.0,,,char,2,DeviceGray,t,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
281,"(12.0, 0.0, 0.0, 12.0, 93.336, 667.5600000000001)",TimesNewRomanPSMT,0.5,True,93.336,664.9680000000001,99.336,676.9680000000001,6.0,12.0,12.0,,,char,2,DeviceGray,h,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
282,"(12.0, 0.0, 0.0, 12.0, 99.336, 667.5600000000001)",TimesNewRomanPSMT,0.444,True,99.336,664.9680000000001,104.664,676.9680000000001,5.328000000000003,12.0,12.0,,,char,2,DeviceGray,e,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
283,"(12.0, 0.0, 0.0, 12.0, 104.664, 667.5600000000001)",TimesNewRomanPSMT,0.25,True,104.664,664.9680000000001,107.664,676.9680000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
284,"(12.0, 0.0, 0.0, 12.0, 107.664, 667.5600000000001)",TimesNewRomanPSMT,0.333,True,107.664,664.9680000000001,111.66,676.9680000000001,3.995999999999995,12.0,12.0,,,char,2,DeviceGray,f,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
285,"(12.0, 0.0, 0.0, 12.0, 111.66, 667.5600000000001)",TimesNewRomanPSMT,0.5,True,111.66,664.9680000000001,117.66,676.9680000000001,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
286,"(12.0, 0.0, 0.0, 12.0, 117.66, 667.5600000000001)",TimesNewRomanPSMT,0.278,True,117.66,664.9680000000001,120.996,676.9680000000001,3.3359999999999985,12.0,12.0,,,char,2,DeviceGray,l,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
287,"(12.0, 0.0, 0.0, 12.0, 120.996, 667.5600000000001)",TimesNewRomanPSMT,0.278,True,120.996,664.9680000000001,124.332,676.9680000000001,3.3359999999999985,12.0,12.0,,,char,2,DeviceGray,l,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
288,"(12.0, 0.0, 0.0, 12.0, 124.332, 667.5600000000001)",TimesNewRomanPSMT,0.5,True,124.332,664.9680000000001,130.332,676.9680000000001,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
289,"(12.0, 0.0, 0.0, 12.0, 130.332, 667.5600000000001)",TimesNewRomanPSMT,0.722,True,130.332,664.9680000000001,138.99599999999998,676.9680000000001,8.663999999999987,12.0,12.0,,,char,2,DeviceGray,w,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
290,"(12.0, 0.0, 0.0, 12.0, 138.996, 667.5600000000001)",TimesNewRomanPSMT,0.278,True,138.996,664.9680000000001,142.33200000000002,676.9680000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,i,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
291,"(12.0, 0.0, 0.0, 12.0, 142.332, 667.5600000000001)",TimesNewRomanPSMT,0.5,True,142.332,664.9680000000001,148.332,676.9680000000001,6.0,12.0,12.0,,,char,2,DeviceGray,n,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
292,"(12.0, 0.0, 0.0, 12.0, 148.332, 667.5600000000001)",TimesNewRomanPSMT,0.5,True,148.332,664.9680000000001,154.332,676.9680000000001,6.0,12.0,12.0,,,char,2,DeviceGray,g,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
293,"(12.0, 0.0, 0.0, 12.0, 154.332, 667.5600000000001)",TimesNewRomanPSMT,0.25,True,154.332,664.9680000000001,157.332,676.9680000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
294,"(12.0, 0.0, 0.0, 12.0, 157.332, 667.5600000000001)",TimesNewRomanPSMT,0.5,True,157.332,664.9680000000001,163.332,676.9680000000001,6.0,12.0,12.0,,,char,2,DeviceGray,b,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
295,"(12.0, 0.0, 0.0, 12.0, 163.332, 667.5600000000001)",TimesNewRomanPSMT,0.5,True,163.332,664.9680000000001,169.332,676.9680000000001,6.0,12.0,12.0,,,char,2,DeviceGray,u,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
296,"(12.0, 0.0, 0.0, 12.0, 169.332, 667.5600000000001)",TimesNewRomanPSMT,0.389,True,169.332,664.9680000000001,174.0,676.9680000000001,4.668000000000006,12.0,12.0,,,char,2,DeviceGray,s,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
297,"(12.0, 0.0, 0.0, 12.0, 174.0, 667.5600000000001)",TimesNewRomanPSMT,0.278,True,174.0,664.9680000000001,177.336,676.9680000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,i,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
298,"(12.0, 0.0, 0.0, 12.0, 177.336, 667.5600000000001)",TimesNewRomanPSMT,0.5,True,177.336,664.9680000000001,183.336,676.9680000000001,6.0,12.0,12.0,,,char,2,DeviceGray,n,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
299,"(12.0, 0.0, 0.0, 12.0, 183.336, 667.5600000000001)",TimesNewRomanPSMT,0.444,True,183.336,664.9680000000001,188.66400000000002,676.9680000000001,5.328000000000003,12.0,12.0,,,char,2,DeviceGray,e,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
300,"(12.0, 0.0, 0.0, 12.0, 188.66400000000002, 667.5600000000001)",TimesNewRomanPSMT,0.389,True,188.66400000000002,664.9680000000001,193.33200000000002,676.9680000000001,4.668000000000006,12.0,12.0,,,char,2,DeviceGray,s,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
301,"(12.0, 0.0, 0.0, 12.0, 193.332, 667.5600000000001)",TimesNewRomanPSMT,0.389,True,193.332,664.9680000000001,198.0,676.9680000000001,4.668000000000006,12.0,12.0,,,char,2,DeviceGray,s,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
302,"(12.0, 0.0, 0.0, 12.0, 198.0, 667.5600000000001)",TimesNewRomanPSMT,0.25,True,198.0,664.9680000000001,201.0,676.9680000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
303,"(12.0, 0.0, 0.0, 12.0, 201.0, 667.5600000000001)",TimesNewRomanPSMT,0.5,True,201.0,664.9680000000001,207.0,676.9680000000001,6.0,12.0,12.0,,,char,2,DeviceGray,d,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
304,"(12.0, 0.0, 0.0, 12.0, 207.0, 667.5600000000001)",TimesNewRomanPSMT,0.444,True,207.0,664.9680000000001,212.328,676.9680000000001,5.328000000000003,12.0,12.0,,,char,2,DeviceGray,a,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
305,"(12.0, 0.0, 0.0, 12.0, 212.328, 667.5600000000001)",TimesNewRomanPSMT,0.5,True,212.328,664.9680000000001,218.328,676.9680000000001,6.0,12.0,12.0,,,char,2,DeviceGray,y,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
306,"(12.0, 0.0, 0.0, 12.0, 218.328, 667.5600000000001)",TimesNewRomanPSMT,0.25,True,218.328,664.9680000000001,221.328,676.9680000000001,3.0,12.0,12.0,,,char,2,DeviceGray,",","(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
307,"(12.0, 0.0, 0.0, 12.0, 221.328, 667.5600000000001)",TimesNewRomanPSMT,0.25,True,221.328,664.9680000000001,224.328,676.9680000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
308,"(12.0, 0.0, 0.0, 12.0, 224.328, 667.5600000000001)",TimesNewRomanPSMT,0.5,True,224.328,664.9680000000001,230.328,676.9680000000001,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
309,"(12.0, 0.0, 0.0, 12.0, 230.328, 667.5600000000001)",TimesNewRomanPSMT,0.333,True,230.328,664.9680000000001,234.324,676.9680000000001,3.9960000000000093,12.0,12.0,,,char,2,DeviceGray,r,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
310,"(12.0, 0.0, 0.0, 12.0, 234.324, 667.5600000000001)",TimesNewRomanPSMT,0.25,True,234.324,664.9680000000001,237.324,676.9680000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
311,"(12.0, 0.0, 0.0, 12.0, 237.324, 667.5600000000001)",TimesNewRomanPSMT,0.5,True,237.324,664.9680000000001,243.324,676.9680000000001,6.0,12.0,12.0,,,char,2,DeviceGray,o,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
312,"(12.0, 0.0, 0.0, 12.0, 243.324, 667.5600000000001)",TimesNewRomanPSMT,0.5,True,243.324,664.9680000000001,249.324,676.9680000000001,6.0,12.0,12.0,,,char,2,DeviceGray,n,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
313,"(12.0, 0.0, 0.0, 12.0, 249.324, 667.5600000000001)",TimesNewRomanPSMT,0.25,True,249.324,664.9680000000001,252.324,676.9680000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
314,"(12.0, 0.0, 0.0, 12.0, 252.324, 667.5600000000001)",TimesNewRomanPSMT,0.278,True,252.324,664.9680000000001,255.66000000000003,676.9680000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,t,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
315,"(12.0, 0.0, 0.0, 12.0, 255.66000000000003, 667.5600000000001)",TimesNewRomanPSMT,0.5,True,255.66000000000003,664.9680000000001,261.66,676.9680000000001,6.0,12.0,12.0,,,char,2,DeviceGray,h,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
316,"(12.0, 0.0, 0.0, 12.0, 261.66, 667.5600000000001)",TimesNewRomanPSMT,0.444,True,261.66,664.9680000000001,266.988,676.9680000000001,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,e,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
317,"(12.0, 0.0, 0.0, 12.0, 266.98800000000006, 667.5600000000001)",TimesNewRomanPSMT,0.25,True,266.98800000000006,664.9680000000001,269.98800000000006,676.9680000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
318,"(12.0, 0.0, 0.0, 12.0, 269.98800000000006, 667.5600000000001)",TimesNewRomanPSMT,0.40800000000000003,True,269.98800000000006,664.9680000000001,274.88400000000007,676.9680000000001,4.896000000000015,12.0,12.0,,,char,2,DeviceGray,"""","(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
319,"(12.0, 0.0, 0.0, 12.0, 274.884, 667.5600000000001)",TimesNewRomanPSMT,0.389,True,274.884,664.9680000000001,279.552,676.9680000000001,4.668000000000006,12.0,12.0,,,char,2,DeviceGray,s,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
320,"(12.0, 0.0, 0.0, 12.0, 279.552, 667.5600000000001)",TimesNewRomanPSMT,0.444,True,279.552,664.9680000000001,284.88,676.9680000000001,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,a,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
321,"(12.0, 0.0, 0.0, 12.0, 284.88, 667.5600000000001)",TimesNewRomanPSMT,0.278,True,284.88,664.9680000000001,288.216,676.9680000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,l,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
322,"(12.0, 0.0, 0.0, 12.0, 288.216, 667.5600000000001)",TimesNewRomanPSMT,0.444,True,288.216,664.9680000000001,293.544,676.9680000000001,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,e,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
323,"(12.0, 0.0, 0.0, 12.0, 293.544, 667.5600000000001)",TimesNewRomanPSMT,0.389,True,293.544,664.9680000000001,298.212,676.9680000000001,4.668000000000006,12.0,12.0,,,char,2,DeviceGray,s,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
324,"(12.0, 0.0, 0.0, 12.0, 298.212, 667.5600000000001)",TimesNewRomanPSMT,0.25,True,298.212,664.9680000000001,301.212,676.9680000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
325,"(12.0, 0.0, 0.0, 12.0, 301.212, 667.5600000000001)",TimesNewRomanPSMT,0.389,True,301.212,664.9680000000001,305.88,676.9680000000001,4.668000000000006,12.0,12.0,,,char,2,DeviceGray,s,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
326,"(12.0, 0.0, 0.0, 12.0, 305.88, 667.5600000000001)",TimesNewRomanPSMT,0.5,True,305.88,664.9680000000001,311.88,676.9680000000001,6.0,12.0,12.0,,,char,2,DeviceGray,h,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
327,"(12.0, 0.0, 0.0, 12.0, 311.88, 667.5600000000001)",TimesNewRomanPSMT,0.444,True,311.88,664.9680000000001,317.20799999999997,676.9680000000001,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,e,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
328,"(12.0, 0.0, 0.0, 12.0, 317.20799999999997, 667.5600000000001)",TimesNewRomanPSMT,0.444,True,317.20799999999997,664.9680000000001,322.53599999999994,676.9680000000001,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,e,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
329,"(12.0, 0.0, 0.0, 12.0, 322.53599999999994, 667.5600000000001)",TimesNewRomanPSMT,0.278,True,322.53599999999994,664.9680000000001,325.87199999999996,676.9680000000001,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,t,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
330,"(12.0, 0.0, 0.0, 12.0, 325.87199999999996, 667.5600000000001)",TimesNewRomanPSMT,0.40800000000000003,True,325.87199999999996,664.9680000000001,330.768,676.9680000000001,4.896000000000015,12.0,12.0,,,char,2,DeviceGray,"""","(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
331,"(12.0, 0.0, 0.0, 12.0, 330.768, 667.5600000000001)",TimesNewRomanPSMT,0.25,True,330.768,664.9680000000001,333.768,676.9680000000001,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03199999999993,127.03199999999993,907.0319999999999,4
332,"(7.98, 0.0, 0.0, 7.98, 333.78, 673.08)",TimesNewRomanPSMT,0.5,True,333.78,671.3563200000001,337.77,679.33632,3.990000000000009,7.9799999999999045,7.9799999999999045,,,char,2,DeviceGray,*,"(0,)","(0,)",112.66368,120.6436799999999,904.66368,4
333,"(12.0, 0.0, 0.0, 12.0, 337.8, 667.5601)",TimesNewRomanPSMT,0.25,True,337.8,664.9681,340.8,676.9681,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
334,"(12.0, 0.0, 0.0, 12.0, 340.8, 667.5601)",TimesNewRomanPSMT,0.722,True,340.8,664.9681,349.464,676.9681,8.663999999999987,12.0,12.0,,,char,2,DeviceGray,w,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
335,"(12.0, 0.0, 0.0, 12.0, 349.4784, 667.5601)",TimesNewRomanPSMT,0.278,True,349.4784,664.9681,352.81440000000003,676.9681,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,i,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
336,"(12.0, 0.0, 0.0, 12.0, 352.8288, 667.5601)",TimesNewRomanPSMT,0.278,True,352.8288,664.9681,356.1648,676.9681,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,t,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
337,"(12.0, 0.0, 0.0, 12.0, 356.17920000000004, 667.5601)",TimesNewRomanPSMT,0.5,True,356.17920000000004,664.9681,362.17920000000004,676.9681,6.0,12.0,12.0,,,char,2,DeviceGray,h,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
338,"(12.0, 0.0, 0.0, 12.0, 362.1216, 667.5601)",TimesNewRomanPSMT,0.278,True,362.1216,664.9681,365.4576,676.9681,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,i,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
339,"(12.0, 0.0, 0.0, 12.0, 365.47200000000004, 667.5601)",TimesNewRomanPSMT,0.5,True,365.47200000000004,664.9681,371.47200000000004,676.9681,6.0,12.0,12.0,,,char,2,DeviceGray,n,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
340,"(12.0, 0.0, 0.0, 12.0, 371.4864, 667.5601)",TimesNewRomanPSMT,0.25,True,371.4864,664.9681,374.4864,676.9681,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
341,"(12.0, 0.0, 0.0, 12.0, 374.4864, 667.5601)",TimesNewRomanPSMT,0.278,True,374.4864,664.9681,377.8224,676.9681,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,t,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
342,"(12.0, 0.0, 0.0, 12.0, 377.83680000000004, 667.5601)",TimesNewRomanPSMT,0.5,True,377.83680000000004,664.9681,383.83680000000004,676.9681,6.0,12.0,12.0,,,char,2,DeviceGray,h,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
343,"(12.0, 0.0, 0.0, 12.0, 383.7792, 667.5601)",TimesNewRomanPSMT,0.333,True,383.7792,664.9681,387.7752,676.9681,3.995999999999981,12.0,12.0,,,char,2,DeviceGray,r,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
344,"(12.0, 0.0, 0.0, 12.0, 387.7896, 667.5601)",TimesNewRomanPSMT,0.444,True,387.7896,664.9681,393.1176,676.9681,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,e,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
345,"(12.0, 0.0, 0.0, 12.0, 393.132, 667.5601)",TimesNewRomanPSMT,0.444,True,393.132,664.9681,398.46,676.9681,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,e,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
346,"(12.0, 0.0, 0.0, 12.0, 398.4744, 667.5601)",TimesNewRomanPSMT,0.25,True,398.4744,664.9681,401.4744,676.9681,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
347,"(12.0, 0.0, 0.0, 12.0, 401.4744, 667.5601)",TimesNewRomanPSMT,0.5,True,401.4744,664.9681,407.4744,676.9681,6.0,12.0,12.0,,,char,2,DeviceGray,b,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
348,"(12.0, 0.0, 0.0, 12.0, 407.48879999999997, 667.5601)",TimesNewRomanPSMT,0.5,True,407.48879999999997,664.9681,413.48879999999997,676.9681,6.0,12.0,12.0,,,char,2,DeviceGray,u,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
349,"(12.0, 0.0, 0.0, 12.0, 413.5032, 667.5601)",TimesNewRomanPSMT,0.389,True,413.5032,664.9681,418.1712,676.9681,4.668000000000006,12.0,12.0,,,char,2,DeviceGray,s,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
350,"(12.0, 0.0, 0.0, 12.0, 418.1856, 667.5601)",TimesNewRomanPSMT,0.278,True,418.1856,664.9681,421.52160000000003,676.9681,3.3360000000000127,12.0,12.0,,,char,2,DeviceGray,i,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
351,"(12.0, 0.0, 0.0, 12.0, 421.536, 667.5601)",TimesNewRomanPSMT,0.5,True,421.536,664.9681,427.536,676.9681,6.0,12.0,12.0,,,char,2,DeviceGray,n,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
352,"(12.0, 0.0, 0.0, 12.0, 427.47839999999997, 667.5601)",TimesNewRomanPSMT,0.444,True,427.47839999999997,664.9681,432.80639999999994,676.9681,5.3279999999999745,12.0,12.0,,,char,2,DeviceGray,e,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
353,"(12.0, 0.0, 0.0, 12.0, 432.78000000000003, 667.5601)",TimesNewRomanPSMT,0.389,True,432.78000000000003,664.9681,437.44800000000004,676.9681,4.668000000000006,12.0,12.0,,,char,2,DeviceGray,s,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
354,"(12.0, 0.0, 0.0, 12.0, 437.45520000000005, 667.5601)",TimesNewRomanPSMT,0.389,True,437.45520000000005,664.9681,442.12320000000005,676.9681,4.668000000000006,12.0,12.0,,,char,2,DeviceGray,s,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
355,"(12.0, 0.0, 0.0, 12.0, 442.1304, 667.5601)",TimesNewRomanPSMT,0.25,True,442.1304,664.9681,445.1304,676.9681,3.0,12.0,12.0,,,char,2,DeviceGray, ,"(0,)","(0,)",115.03189999999995,127.03189999999995,907.0319,4
