,matrix,fontname,adv,upright,x0,y0,x1,y1,width,height,size,mcid,tag,object_type,page_number,ncs,text,stroking_color,non_stroking_color,top,bottom,doctop,document_number
606,"(12.0, 0.0, 0.0, 12.0, 294.3108, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,294.3108,531.7680000000004,298.30679999999995,543.7680000000004,3.995999999999981,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
607,"(12.0, 0.0, 0.0, 12.0, 298.31759999999997, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,298.31759999999997,531.7680000000004,304.31759999999997,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
608,"(12.0, 0.0, 0.0, 12.0, 304.32839999999993, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,304.32839999999993,531.7680000000004,310.32839999999993,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,k,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
609,"(12.0, 0.0, 0.0, 12.0, 310.33919999999995, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,310.33919999999995,531.7680000000004,315.6671999999999,543.7680000000004,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,e,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
610,"(12.0, 0.0, 0.0, 12.0, 315.67799999999994, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,315.67799999999994,531.7680000000004,319.6739999999999,543.7680000000004,3.995999999999981,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
611,"(12.0, 0.0, 0.0, 12.0, 319.68479999999994, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,319.68479999999994,531.7680000000004,322.68479999999994,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
612,"(12.0, 0.0, 0.0, 12.0, 322.67639999999994, 534.3600000000004)",TimesNewRomanPSMT,0.778,True,322.67639999999994,531.7680000000004,332.01239999999996,543.7680000000004,9.336000000000013,12.0,12.0,,,char,1,DeviceGray,m,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
613,"(12.0, 0.0, 0.0, 12.0, 331.91519999999997, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,331.91519999999997,531.7680000000004,337.24319999999994,543.7680000000004,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
614,"(12.0, 0.0, 0.0, 12.0, 337.25399999999996, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,337.25399999999996,531.7680000000004,343.25399999999996,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,y,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
615,"(12.0, 0.0, 0.0, 12.0, 343.2647999999999, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,343.2647999999999,531.7680000000004,346.2647999999999,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
616,"(12.0, 0.0, 0.0, 12.0, 346.2564, 534.3600000000004)",TimesNewRomanPSMT,0.278,True,346.2564,531.7680000000004,349.5924,543.7680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,t,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
617,"(12.0, 0.0, 0.0, 12.0, 349.60319999999996, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,349.60319999999996,531.7680000000004,353.59919999999994,543.7680000000004,3.995999999999981,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
618,"(12.0, 0.0, 0.0, 12.0, 353.60999999999996, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,353.60999999999996,531.7680000000004,358.93799999999993,543.7680000000004,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
619,"(12.0, 0.0, 0.0, 12.0, 358.94879999999995, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,358.94879999999995,531.7680000000004,364.94879999999995,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,n,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
620,"(12.0, 0.0, 0.0, 12.0, 364.9595999999999, 534.3600000000004)",TimesNewRomanPSMT,0.389,True,364.9595999999999,531.7680000000004,369.6275999999999,543.7680000000004,4.668000000000006,12.0,12.0,,,char,1,DeviceGray,s,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
621,"(12.0, 0.0, 0.0, 12.0, 369.69839999999994, 534.3600000000004)",TimesNewRomanPSMT,0.778,True,369.69839999999994,531.7680000000004,379.03439999999995,543.7680000000004,9.336000000000013,12.0,12.0,,,char,1,DeviceGray,m,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
622,"(12.0, 0.0, 0.0, 12.0, 378.9371999999999, 534.3600000000004)",TimesNewRomanPSMT,0.278,True,378.9371999999999,531.7680000000004,382.2731999999999,543.7680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,i,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
623,"(12.0, 0.0, 0.0, 12.0, 382.28399999999993, 534.3600000000004)",TimesNewRomanPSMT,0.278,True,382.28399999999993,531.7680000000004,385.61999999999995,543.7680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,t,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
624,"(12.0, 0.0, 0.0, 12.0, 385.6307999999999, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,385.6307999999999,531.7680000000004,388.6307999999999,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
625,"(12.0, 0.0, 0.0, 12.0, 388.6223999999999, 534.3600000000004)",TimesNewRomanPSMT,0.778,True,388.6223999999999,531.7680000000004,397.9583999999999,543.7680000000004,9.336000000000013,12.0,12.0,,,char,1,DeviceGray,m,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
626,"(12.0, 0.0, 0.0, 12.0, 397.86119999999994, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,397.86119999999994,531.7680000000004,403.1891999999999,543.7680000000004,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
627,"(12.0, 0.0, 0.0, 12.0, 403.19999999999993, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,403.19999999999993,531.7680000000004,409.19999999999993,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,n,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
628,"(12.0, 0.0, 0.0, 12.0, 409.21079999999995, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,409.21079999999995,531.7680000000004,415.21079999999995,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,u,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
629,"(12.0, 0.0, 0.0, 12.0, 415.2215999999999, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,415.2215999999999,531.7680000000004,420.5495999999999,543.7680000000004,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
630,"(12.0, 0.0, 0.0, 12.0, 420.56039999999996, 534.3600000000004)",TimesNewRomanPSMT,0.278,True,420.56039999999996,531.7680000000004,423.89639999999997,543.7680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,l,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
631,"(12.0, 0.0, 0.0, 12.0, 423.90719999999993, 534.3600000000004)",TimesNewRomanPSMT,0.278,True,423.90719999999993,531.7680000000004,427.24319999999994,543.7680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,l,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
632,"(12.0, 0.0, 0.0, 12.0, 427.2539999999999, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,427.2539999999999,531.7680000000004,433.2539999999999,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,y,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
633,"(12.0, 0.0, 0.0, 12.0, 433.2647999999999, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,433.2647999999999,531.7680000000004,436.2647999999999,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
634,"(12.0, 0.0, 0.0, 12.0, 436.2563999999999, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,436.2563999999999,531.7680000000004,442.2563999999999,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
635,"(12.0, 0.0, 0.0, 12.0, 442.2671999999999, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,442.2671999999999,531.7680000000004,446.26319999999987,543.7680000000004,3.995999999999981,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
636,"(12.0, 0.0, 0.0, 12.0, 446.2739999999999, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,446.2739999999999,531.7680000000004,449.2739999999999,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
637,"(12.0, 0.0, 0.0, 12.0, 449.26559999999995, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,449.26559999999995,531.7680000000004,453.26159999999993,543.7680000000004,3.995999999999981,12.0,12.0,,,char,1,DeviceGray,f,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
638,"(12.0, 0.0, 0.0, 12.0, 453.27239999999995, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,453.27239999999995,531.7680000000004,457.26839999999993,543.7680000000004,3.995999999999981,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
639,"(12.0, 0.0, 0.0, 12.0, 457.27919999999995, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,457.27919999999995,531.7680000000004,463.27919999999995,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
640,"(12.0, 0.0, 0.0, 12.0, 463.2899999999999, 534.3600000000004)",TimesNewRomanPSMT,0.778,True,463.2899999999999,531.7680000000004,472.6259999999999,543.7680000000004,9.336000000000013,12.0,12.0,,,char,1,DeviceGray,m,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
641,"(12.0, 0.0, 0.0, 12.0, 472.52879999999993, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,472.52879999999993,531.7680000000004,475.52879999999993,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
642,"(12.0, 0.0, 0.0, 12.0, 475.5203999999999, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,475.5203999999999,531.7680000000004,480.84839999999986,543.7680000000004,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
643,"(12.0, 0.0, 0.0, 12.0, 480.85919999999993, 534.3600000000004)",TimesNewRomanPSMT,0.25,True,480.85919999999993,531.7680000000004,483.85919999999993,543.7680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
644,"(12.0, 0.0, 0.0, 12.0, 483.85079999999994, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,483.85079999999994,531.7680000000004,489.85079999999994,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,h,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
645,"(12.0, 0.0, 0.0, 12.0, 489.86159999999995, 534.3600000000004)",TimesNewRomanPSMT,0.444,True,489.86159999999995,531.7680000000004,495.1895999999999,543.7680000000004,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
646,"(12.0, 0.0, 0.0, 12.0, 495.20039999999995, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,495.20039999999995,531.7680000000004,501.20039999999995,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,n,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
647,"(12.0, 0.0, 0.0, 12.0, 501.21119999999996, 534.3600000000004)",TimesNewRomanPSMT,0.5,True,501.21119999999996,531.7680000000004,507.21119999999996,543.7680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,d,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
648,"(12.0, 0.0, 0.0, 12.0, 507.222, 534.3600000000004)",TimesNewRomanPSMT,0.333,True,507.222,531.7680000000004,511.21799999999996,543.7680000000004,3.995999999999981,12.0,12.0,,,char,1,DeviceGray,-,"(0,)","(0,)",248.23199999999963,260.23199999999963,248.23199999999963,4
649,"(12.0, 0.0, 0.0, 12.0, 89.99999999999997, 520.5600000000004)",TimesNewRomanPSMT,0.5,True,89.99999999999997,517.9680000000004,95.99999999999997,529.9680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,h,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
650,"(12.0, 0.0, 0.0, 12.0, 96.00359999999998, 520.5600000000004)",TimesNewRomanPSMT,0.444,True,96.00359999999998,517.9680000000004,101.33159999999998,529.9680000000004,5.328000000000003,12.0,12.0,,,char,1,DeviceGray,e,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
651,"(12.0, 0.0, 0.0, 12.0, 101.33519999999997, 520.5600000000004)",TimesNewRomanPSMT,0.278,True,101.33519999999997,517.9680000000004,104.67119999999997,529.9680000000004,3.3359999999999985,12.0,12.0,,,char,1,DeviceGray,l,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
652,"(12.0, 0.0, 0.0, 12.0, 104.67479999999998, 520.5600000000004)",TimesNewRomanPSMT,0.5,True,104.67479999999998,517.9680000000004,110.67479999999998,529.9680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,d,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
653,"(12.0, 0.0, 0.0, 12.0, 110.67839999999997, 520.5600000000004)",TimesNewRomanPSMT,0.25,True,110.67839999999997,517.9680000000004,113.67839999999997,529.9680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
654,"(12.0, 0.0, 0.0, 12.0, 113.67839999999997, 520.5600000000004)",TimesNewRomanPSMT,0.278,True,113.67839999999997,517.9680000000004,117.01439999999997,529.9680000000004,3.3359999999999985,12.0,12.0,,,char,1,DeviceGray,t,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
655,"(12.0, 0.0, 0.0, 12.0, 117.01799999999997, 520.5600000000004)",TimesNewRomanPSMT,0.444,True,117.01799999999997,517.9680000000004,122.34599999999998,529.9680000000004,5.328000000000003,12.0,12.0,,,char,1,DeviceGray,e,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
656,"(12.0, 0.0, 0.0, 12.0, 122.34959999999998, 520.5600000000004)",TimesNewRomanPSMT,0.333,True,122.34959999999998,517.9680000000004,126.34559999999998,529.9680000000004,3.995999999999995,12.0,12.0,,,char,1,DeviceGray,r,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
657,"(12.0, 0.0, 0.0, 12.0, 126.34919999999998, 520.5600000000004)",TimesNewRomanPSMT,0.778,True,126.34919999999998,517.9680000000004,135.68519999999998,529.9680000000004,9.335999999999999,12.0,12.0,,,char,1,DeviceGray,m,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
658,"(12.0, 0.0, 0.0, 12.0, 135.59279999999998, 520.5600000000004)",TimesNewRomanPSMT,0.278,True,135.59279999999998,517.9680000000004,138.9288,529.9680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,i,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
659,"(12.0, 0.0, 0.0, 12.0, 138.93239999999997, 520.5600000000004)",TimesNewRomanPSMT,0.5,True,138.93239999999997,517.9680000000004,144.93239999999997,529.9680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,n,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
660,"(12.0, 0.0, 0.0, 12.0, 144.93599999999998, 520.5600000000004)",TimesNewRomanPSMT,0.444,True,144.93599999999998,517.9680000000004,150.26399999999998,529.9680000000004,5.328000000000003,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
661,"(12.0, 0.0, 0.0, 12.0, 150.2676, 520.5600000000004)",TimesNewRomanPSMT,0.278,True,150.2676,517.9680000000004,153.6036,529.9680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,l,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
662,"(12.0, 0.0, 0.0, 12.0, 153.60719999999998, 520.5600000000004)",TimesNewRomanPSMT,0.25,True,153.60719999999998,517.9680000000004,156.60719999999998,529.9680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
663,"(12.0, 0.0, 0.0, 12.0, 156.60719999999998, 520.5600000000004)",TimesNewRomanPSMT,0.278,True,156.60719999999998,517.9680000000004,159.9432,529.9680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,t,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
664,"(12.0, 0.0, 0.0, 12.0, 159.9468, 520.5600000000004)",TimesNewRomanPSMT,0.5,True,159.9468,517.9680000000004,165.9468,529.9680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
665,"(12.0, 0.0, 0.0, 12.0, 165.9504, 520.5600000000004)",TimesNewRomanPSMT,0.25,True,165.9504,517.9680000000004,168.9504,529.9680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
666,"(12.0, 0.0, 0.0, 12.0, 168.9504, 520.5600000000004)",TimesNewRomanPSMT,0.278,True,168.9504,517.9680000000004,172.28640000000001,529.9680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,t,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
667,"(12.0, 0.0, 0.0, 12.0, 172.29000000000002, 520.5600000000004)",TimesNewRomanPSMT,0.5,True,172.29000000000002,517.9680000000004,178.29000000000002,529.9680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,h,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
668,"(12.0, 0.0, 0.0, 12.0, 178.2936, 520.5600000000004)",TimesNewRomanPSMT,0.444,True,178.2936,517.9680000000004,183.6216,529.9680000000004,5.328000000000003,12.0,12.0,,,char,1,DeviceGray,e,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
669,"(12.0, 0.0, 0.0, 12.0, 183.6252, 520.5600000000004)",TimesNewRomanPSMT,0.25,True,183.6252,517.9680000000004,186.6252,529.9680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
670,"(12.0, 0.0, 0.0, 12.0, 186.6252, 520.5600000000004)",TimesNewRomanPSMT,0.722,True,186.6252,517.9680000000004,195.2892,529.9680000000004,8.663999999999987,12.0,12.0,,,char,1,DeviceGray,D,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
671,"(12.0, 0.0, 0.0, 12.0, 195.2928, 520.5600000000004)",TimesNewRomanPSMT,0.278,True,195.2928,517.9680000000004,198.6288,529.9680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,i,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
672,"(12.0, 0.0, 0.0, 12.0, 198.6324, 520.5600000000004)",TimesNewRomanPSMT,0.389,True,198.6324,517.9680000000004,203.3004,529.9680000000004,4.668000000000006,12.0,12.0,,,char,1,DeviceGray,s,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
673,"(12.0, 0.0, 0.0, 12.0, 203.30399999999997, 520.5600000000004)",TimesNewRomanPSMT,0.5,True,203.30399999999997,517.9680000000004,209.30399999999997,529.9680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,p,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
674,"(12.0, 0.0, 0.0, 12.0, 209.30759999999998, 520.5600000000004)",TimesNewRomanPSMT,0.278,True,209.30759999999998,517.9680000000004,212.6436,529.9680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,l,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
675,"(12.0, 0.0, 0.0, 12.0, 212.64719999999997, 520.5600000000004)",TimesNewRomanPSMT,0.444,True,212.64719999999997,517.9680000000004,217.97519999999997,529.9680000000004,5.328000000000003,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
676,"(12.0, 0.0, 0.0, 12.0, 217.97879999999998, 520.5600000000004)",TimesNewRomanPSMT,0.5,True,217.97879999999998,517.9680000000004,223.97879999999998,529.9680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,y,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
677,"(12.0, 0.0, 0.0, 12.0, 223.98239999999996, 520.5600000000004)",TimesNewRomanPSMT,0.25,True,223.98239999999996,517.9680000000004,226.98239999999996,529.9680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
678,"(12.0, 0.0, 0.0, 12.0, 226.98239999999996, 520.5600000000004)",TimesNewRomanPSMT,0.667,True,226.98239999999996,517.9680000000004,234.98639999999995,529.9680000000004,8.00399999999999,12.0,12.0,,,char,1,DeviceGray,B,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
679,"(12.0, 0.0, 0.0, 12.0, 234.98999999999995, 520.5600000000004)",TimesNewRomanPSMT,0.5,True,234.98999999999995,517.9680000000004,240.98999999999995,529.9680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
680,"(12.0, 0.0, 0.0, 12.0, 240.99359999999993, 520.5600000000004)",TimesNewRomanPSMT,0.5,True,240.99359999999993,517.9680000000004,246.99359999999993,529.9680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,o,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
681,"(12.0, 0.0, 0.0, 12.0, 246.99719999999994, 520.5600000000004)",TimesNewRomanPSMT,0.5,True,246.99719999999994,517.9680000000004,252.99719999999994,529.9680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,k,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
682,"(12.0, 0.0, 0.0, 12.0, 253.0007999999999, 520.5600000000004)",TimesNewRomanPSMT,0.76,True,253.0007999999999,517.9680000000004,262.1207999999999,529.9680000000004,9.120000000000005,12.0,12.0,,,char,1,DeviceGray,®,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
683,"(12.0, 0.0, 0.0, 12.0, 262.1243999999999, 520.5600000000004)",TimesNewRomanPSMT,0.25,True,262.1243999999999,517.9680000000004,265.1243999999999,529.9680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
684,"(12.0, 0.0, 0.0, 12.0, 265.1243999999999, 520.5600000000004)",TimesNewRomanPSMT,0.389,True,265.1243999999999,517.9680000000004,269.79239999999993,529.9680000000004,4.668000000000006,12.0,12.0,,,char,1,DeviceGray,s,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
685,"(12.0, 0.0, 0.0, 12.0, 269.79599999999994, 520.5600000000004)",TimesNewRomanPSMT,0.5,True,269.79599999999994,517.9680000000004,275.79599999999994,529.9680000000004,6.0,12.0,12.0,,,char,1,DeviceGray,y,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
686,"(12.0, 0.0, 0.0, 12.0, 275.7995999999999, 520.5600000000004)",TimesNewRomanPSMT,0.389,True,275.7995999999999,517.9680000000004,280.4675999999999,529.9680000000004,4.668000000000006,12.0,12.0,,,char,1,DeviceGray,s,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
687,"(12.0, 0.0, 0.0, 12.0, 280.47119999999984, 520.5600000000004)",TimesNewRomanPSMT,0.278,True,280.47119999999984,517.9680000000004,283.80719999999985,529.9680000000004,3.3360000000000127,12.0,12.0,,,char,1,DeviceGray,t,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
688,"(12.0, 0.0, 0.0, 12.0, 283.81079999999986, 520.5600000000004)",TimesNewRomanPSMT,0.444,True,283.81079999999986,517.9680000000004,289.13879999999983,529.9680000000004,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,e,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
689,"(12.0, 0.0, 0.0, 12.0, 289.14239999999984, 520.5600000000004)",TimesNewRomanPSMT,0.778,True,289.14239999999984,517.9680000000004,298.47839999999985,529.9680000000004,9.336000000000013,12.0,12.0,,,char,1,DeviceGray,m,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
690,"(12.0, 0.0, 0.0, 12.0, 298.38599999999985, 520.5600000000004)",TimesNewRomanPSMT,0.25,True,298.38599999999985,517.9680000000004,301.38599999999985,529.9680000000004,3.0,12.0,12.0,,,char,1,DeviceGray,",","(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
691,"(12.0, 0.0, 0.0, 12.0, 301.3895999999998, 520.5600000000004)",TimesNewRomanPSMT,0.25,True,301.3895999999998,517.9680000000004,304.3895999999998,529.9680000000004,3.0,12.0,12.0,,,char,1,DeviceGray, ,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
692,"(12.0, 0.0, 0.0, 12.0, 304.3175999999998, 520.5600000000004)",TimesNewRomanPSMT,0.444,True,304.3175999999998,517.9680000000004,309.6455999999998,529.9680000000004,5.3279999999999745,12.0,12.0,,,char,1,DeviceGray,a,"(0,)","(0,)",262.0319999999996,274.0319999999996,262.0319999999996,4
